2011.08.08,00:00,1.43065,1.44005,1.41283,1.41749,416297
2011.08.09,00:00,1.41750,1.43963,1.41513,1.43534,469776
2011.08.10,00:00,1.43534,1.44000,1.41215,1.41363,294011
2011.08.11,00:00,1.41363,1.42930,1.41020,1.42136,302490
2011.08.12,00:00,1.42136,1.42902,1.41485,1.42486,212366
2011.08.14,00:00,1.42524,1.42831,1.42479,1.42824,6707
2011.08.15,00:00,1.42827,1.44760,1.42622,1.44363,216226
2011.08.16,00:00,1.44363,1.44708,1.43530,1.43794,243747
2011.08.17,00:00,1.43795,1.45162,1.43233,1.44269,244018
2011.08.18,00:00,1.44268,1.44508,1.42702,1.42955,264250
2011.08.19,00:00,1.42958,1.44513,1.42578,1.43942,255426
2011.08.21,00:00,1.43726,1.43830,1.43593,1.43654,9225
2011.08.22,00:00,1.43654,1.44333,1.43460,1.43562,207427
2011.08.23,00:00,1.43562,1.44989,1.43557,1.44368,216306
2011.08.24,00:00,1.44368,1.44803,1.43715,1.44068,209206
2011.08.25,00:00,1.44068,1.44736,1.43264,1.43869,212155
2011.08.26,00:00,1.43870,1.45005,1.43277,1.44942,213242
2011.08.28,00:00,1.45007,1.45020,1.44767,1.44794,7448
2011.08.29,00:00,1.44793,1.45474,1.44642,1.45149,160319
2011.08.30,00:00,1.45149,1.45319,1.43834,1.44382,191991
2011.08.31,00:00,1.44383,1.44679,1.43573,1.43626,183338
2011.09.01,00:00,1.43627,1.43764,1.42250,1.42670,76750
2011.09.02,00:00,1.42670,1.42863,1.41829,1.41937,56204
2011.09.04,00:00,1.41653,1.41716,1.41351,1.41472,9974
2011.09.05,00:00,1.41473,1.41721,1.40576,1.40680,198262
2011.09.06,00:00,1.40679,1.42843,1.39710,1.40080,327573
2011.09.07,00:00,1.40080,1.41327,1.40049,1.40794,252154
2011.09.08,00:00,1.40794,1.40881,1.38715,1.38881,267275
2011.09.09,00:00,1.38880,1.39354,1.36259,1.36604,301025
2011.09.11,00:00,1.35927,1.36215,1.35512,1.35821,16473
2011.09.12,00:00,1.35821,1.36934,1.35009,1.36371,353224
2011.09.13,00:00,1.36372,1.37378,1.35565,1.36810,351992
2011.09.14,00:00,1.36810,1.37822,1.35901,1.37469,349025
2011.09.15,00:00,1.37471,1.39357,1.37023,1.38794,307786
2011.09.16,00:00,1.38794,1.38799,1.37526,1.37942,251177
2011.09.18,00:00,1.37040,1.37064,1.36618,1.36805,18791
2011.09.19,00:00,1.36807,1.37198,1.35853,1.36210,285690
2011.09.20,00:00,1.36211,1.37434,1.35922,1.37049,328706
2011.09.21,00:00,1.37049,1.37955,1.35563,1.35769,347850
2011.09.22,00:00,1.35768,1.35893,1.33835,1.35036,407513
2011.09.23,00:00,1.35036,1.35661,1.34173,1.35227,360083
2011.09.25,00:00,1.35200,1.35490,1.34866,1.35151,16066
2011.09.26,00:00,1.35150,1.35462,1.33613,1.34944,394482
2011.09.27,00:00,1.34944,1.36670,1.34782,1.35844,349005
2011.09.28,00:00,1.35844,1.36890,1.35186,1.35219,334731
